2008_001746_5	7.110560170873297e-15
2008_001746_6	8.245235173711815e-18
2008_001758_10	0.0003288341921102776
2008_001758_11	5.478925380443053e-18
2008_001758_2	6.131142753895362e-11
2008_001758_7	5.682154089967708e-14
2008_001758_9	1.5358325226814811e-16
2008_001791_3	2.0772905839439408e-10
2008_001811_5	6.760851256811249e-17
2008_001811_6	2.3383783655949307e-13
2008_001811_7	4.895237919096458e-19
2008_001811_9	3.2552117075467345e-13
2008_001834_4	3.4677184372208404e-07
2008_001849_4	1.1791842202353084e-14
2008_001860_3	6.074547907926625e-14
2008_001865_5	2.2101925883913506e-07
2008_001911_1	1.0678967189253541e-09
2008_001911_10	1.1018328229886763e-19
2008_001911_2	7.132143066989776e-08
2008_001911_3	1.7848237332294306e-18
2008_001911_4	2.346631991709311e-19
2008_001911_5	1.6743884164886992e-19
2008_001911_6	5.705638746572511e-17
2008_001911_7	8.325650871007782e-15
2008_001911_8	7.760773898006935e-18
2008_001911_9	2.6063826875724035e-18
2008_001967_3	1.0563036794736447e-07
2008_001967_4	8.764392276225328e-08
2008_001977_2	5.12880192079316e-09
2008_002000_2	7.270647171088192e-10
2008_002005_5	2.4021044309299938e-17
2008_002005_6	5.085271987382358e-16
2008_002079_12	8.042544568864919e-07
2008_002079_13	4.202632326396848e-13
2008_002079_3	3.4062656788638257e-18
2008_002094_2	3.2951703989208067e-13
2008_002112_2	1.2355078611644158e-17
2008_002119_4	6.091623305506322e-10
2008_002123_8	1.4499778552775993e-06
2008_002131_2	0.01718427291653428
2008_002131_3	2.0495658880882077e-10
2008_002131_4	1.8380009577963402e-16
2008_002131_5	4.2470725984548264e-17
2008_002131_6	8.852259220520748e-18
2008_002131_8	1.2255547027861893e-14
2008_002150_2	1.3256847077217672e-11
2008_002195_1	3.089201389478247e-09
2008_002195_2	2.1884287285566102e-11
2008_002195_3	7.340685662846507e-14
2008_002195_4	2.603699820263149e-10
2008_002202_2	1.041014259437081e-08
2008_002208_1	1.3903624987821282e-12
2008_002208_2	3.0744043603910602e-12
2008_002208_3	7.73496927605861e-14
2008_002208_5	9.237486409579302e-13
2008_002229_1	1.0690635998771761e-14
2008_002244_1	1.2271014175103156e-13
2008_002244_2	7.966814970751519e-11
2008_002244_3	2.994380290576145e-11
2008_002244_4	3.2951703989208067e-13
2008_002244_5	5.100227627547132e-13
2008_002270_1	4.1542131101006166e-05
2008_002270_2	2.4426305731883282e-18
2008_002280_1	2.1947809174805598e-09
2008_002281_1	8.6547162225882e-13
2008_002281_7	2.5077079646007554e-06
2008_002304_8	2.356994618058292e-10
2008_002307_1	2.913664245291372e-15
2008_002307_2	1.9007493074585784e-13
2008_002317_10	1.4261936497752088e-11
2008_002317_12	3.853508439747179e-18
2008_002317_14	6.302519367499123e-12
2008_002317_2	8.851956672352239e-08
2008_002317_3	3.017069900268478e-12
2008_002317_4	2.0007526996800747e-06
2008_002317_5	4.2307965290549395e-09
2008_002317_6	3.391037854553298e-05
2008_002317_7	1.8603018917048664e-15
2008_002317_8	7.982736905650786e-11
2008_002317_9	1.0347325813603773e-13
2008_002362_3	3.013306835204586e-09
2008_002370_5	4.5196515470678585e-05
2008_002437_1	2.008035860326775e-15
2008_002442_1	5.850635567323195e-14
2008_002442_2	2.1492625453349627e-14
2008_002448_1	7.866543469450558e-12
2008_002459_5	9.623574350882991e-12
2008_002459_6	5.682154089967708e-14
2008_002482_1	1.2704866895867803e-11
2008_002482_2	3.271992484393659e-14
2008_002491_4	9.622559562883803e-08
2008_002491_5	3.975110707558152e-07
2008_002491_8	2.2968792045203975e-17
2008_002501_1	0.00013655004330315857
2008_002524_1	2.9684764791344063e-16
2008_002524_4	4.739756691521255e-11
2008_002524_5	6.668962882815618e-16
2008_002566_1	5.412128544982786e-06
2008_002566_2	5.539096927471624e-14
2008_002566_3	4.343842772153836e-14
2008_002566_4	5.70986641456883e-15
2008_002601_2	3.249663034840787e-08
2008_002672_1	2.1846681001428693e-09
2008_002672_2	1.1540181815663534e-18
2008_002679_4	1.431485413221253e-05
2008_002686_2	9.781065141986089e-12
2008_002758_2	6.760851256811249e-17
2008_002866_2	2.3117847361249262e-18
2008_002866_3	3.0387832711242206e-18
2008_002887_7	2.9965502956259086e-07
2008_002892_8	1.91130092774551e-07
2008_002903_4	1.3941774856766867e-05
2008_002931_3	3.813633539495165e-13
2008_002943_4	1.2910799876217633e-05
2008_002966_10	1.3583947907925746e-15
2008_002966_12	4.853916842356056e-16
2008_002966_13	3.1977390423350865e-18
2008_002966_5	7.78396735464508e-06
2008_002966_6	3.1318668120267473e-15
2008_002966_7	1.122784277633654e-12
2008_002966_9	5.774353184957696e-16
2008_003025_2	6.302969437401274e-19
2008_003049_1	0.005246716515554173
2008_003060_1	1.1904743684329774e-09
2008_003079_1	6.847938654260481e-11
2008_003099_1	7.305800497866549e-08
2008_003140_4	2.6509026560687655e-12
2008_003140_7	3.162103740057591e-08
2008_003147_2	0.00024890487507136757
2008_003160_1	2.821339522094065e-06
2008_003160_7	4.855222078980721e-12
2008_003160_8	2.351348220767163e-13
2008_003208_1	3.6579377714376015e-10
2008_003224_4	6.718901670564509e-10
2008_003264_4	2.18861204383659e-12
2008_003264_5	2.631541034642752e-14
2008_003264_6	5.850635567323195e-14
2008_003264_8	1.7386427602583292e-12
2008_003266_2	7.189606067911733e-17
2008_003269_1	1.1188590011662553e-13
2008_003272_1	2.487156857444468e-13
2008_003272_2	3.9078405299339904e-15
2008_003272_3	9.94299035800566e-08
2008_003275_1	2.6994689237859243e-11
2008_003275_2	1.2958068041731462e-09
2008_003276_2	1.6057760385555287e-14
2008_003276_3	5.729674382813577e-16
2008_003276_4	1.0819251541259425e-14
2008_003276_5	1.240336642357019e-14
2008_003290_2	1.6075114108371155e-10
2008_003321_2	4.559113125086632e-15
2008_003321_3	2.9071680183589587e-09
2008_003329_4	4.511444003896569e-10
2008_003338_8	6.5952984900120775e-09
2008_003342_2	0.0009647874090644335
2008_003342_3	4.853916842356056e-16
2008_003378_1	1.5081323997745965e-05
2008_003378_2	2.9589633854765407e-13
2008_003378_3	7.110560170873297e-15
2008_003380_1	1.3587324127638255e-13
2008_003406_1	1.823732708470781e-15
2008_003406_2	3.410785546543377e-17
2008_003429_2	1.006713689983286e-11
2008_003434_1	9.625425274216397e-05
2008_003452_3	8.959804142076823e-13
2008_003452_4	8.667009420798067e-15
2008_003452_5	3.2027535427800736e-17
2008_003485_10	3.350978756164935e-10
2008_003485_11	1.5613810832283313e-16
2008_003485_3	6.846043658475414e-07
2008_003485_5	4.0627254493926615e-09
2008_003485_6	2.566415216669898e-11
2008_003485_7	2.0888350347369566e-07
2008_003485_8	1.4051420613076503e-08
2008_003485_9	5.60309346167609e-12
2008_003489_3	1.0077125668237825e-06
2008_003498_2	4.1944140322079667e-13
2008_003582_2	2.00761128888543e-05
2008_003582_3	8.559686771186954e-13
2008_003582_4	4.1944140322079667e-13
2008_003629_1	0.00023631538833065592
2008_003635_4	4.2884445801467197e-14
2008_003635_5	4.441797600932964e-12
2008_003635_9	3.2027535427800736e-17
2008_003653_2	1.2357968209127994e-10
2008_003653_3	5.214042322835663e-12
2008_003689_1	2.3390479488303296e-07
2008_003732_1	1.1295318208481473e-15
2008_003732_2	2.5195951001499203e-12
2008_003748_3	1.3059322912145018e-08
2008_003748_4	1.057069792262453e-09
2008_003764_1	1.5607521645676473e-08
2008_003764_2	1.1732949765195424e-05
2008_003764_5	1.424205921460778e-16
2008_003796_1	1.3277856279804254e-14
2008_003796_2	3.6599768822736523e-19
2008_003802_4	1.6129227174663253e-06
2008_003811_10	1.9795130771144154e-15
2008_003811_3	1.9473633306424458e-14
2008_003811_4	3.131886188431342e-06
2008_003811_5	1.2171608267177354e-12
2008_003811_8	8.773150905352894e-19
2008_003819_10	5.529502679772898e-16
2008_003819_11	2.867772491644565e-16
2008_003819_12	7.681738902534247e-15
2008_003819_13	1.3989980819246612e-18
2008_003819_14	4.334168770605883e-18
2008_003819_16	3.522434092140156e-16
2008_003819_7	5.554882679730043e-06
2008_003819_8	6.80707182738885e-13
2008_003849_3	2.7446732857300225e-14
2008_003854_1	7.650813208963045e-06
2008_003870_3	1.026272462914797e-09
2008_003888_3	0.07708819431706286
2008_003925_1	2.4106038560095896e-12
2008_003925_2	1.6268043477634044e-18
2008_003925_5	7.253930103580497e-12
2008_003956_1	5.039028466245677e-13
2008_003956_3	1.0237360466811674e-15
2008_003978_1	0.0008658420525990986
2008_004036_2	4.451514974627274e-08
2008_004037_1	7.621136762361321e-12
2008_004037_2	1.541806989033703e-14
2008_004037_3	3.6372040710206865e-10
2008_004055_5	4.853916842356056e-16
2008_004084_1	1.3963166255538695e-06
2008_004084_8	2.371127489954976e-17
2008_004100_2	6.192120395640899e-15
2008_004113_4	5.916102978604428e-17
2008_004113_5	6.30805123474731e-07
2008_004113_6	6.217541390373589e-09
2008_004120_1	1.8033503623583651e-06
2008_004231_2	4.596702816972942e-07
2008_004231_4	0.00016586005253761221
2008_004328_1	1.4811602264626636e-10
2008_004358_3	1.5081908917534734e-09
2008_004372_1	7.36405379401405e-07
2008_004372_4	3.6838170086865e-14
2008_004418_5	4.150082635026469e-12
2008_004428_3	2.292006135298432e-06
2008_004428_4	3.047649632737354e-13
2008_004428_8	8.789354528339349e-07
2008_004428_9	0.00018889737954319862
2008_004436_6	1.7005763145018706e-15
2008_004443_1	7.63874345050941e-07
2008_004450_1	0.0031054872904765227
2008_004457_6	1.760115052473028e-10
2008_004458_2	7.19619454379575e-18
2008_004458_3	7.939455719049355e-15
2008_004493_2	4.630252752191595e-13
2008_004506_3	7.699304237449998e-10
2008_004506_4	5.280528473254451e-17
2008_004506_5	0.015602381684737817
2008_004506_6	3.8033637178917295e-05
2008_004506_7	0.009100660184865283
2008_004506_8	0.018267153416117458
2008_004506_9	3.319266880172131e-16
2008_004532_1	1.0295254790977712e-07
2008_004545_1	5.363697278918709e-09
2008_004545_10	9.142714140142718e-08
2008_004545_11	1.1622828580239307e-11
2008_004545_2	9.902289638360466e-08
2008_004545_4	6.424776433933215e-06
2008_004545_5	3.329421637099086e-06
2008_004559_3	1.080418164042983e-17
2008_004593_1	2.757859201719135e-12
2008_004648_8	0.014923529771368954
2008_004661_1	0.010651066681843008
2008_004661_3	1.3941774856766867e-05
2008_004661_4	9.643430434529908e-09
2008_004666_1	6.131142753895362e-11
2008_004666_3	4.831857262190672e-17
2008_004666_5	6.689361735702476e-19
2008_004667_1	1.0640103070636689e-15
2008_004671_1	1.6160843645239653e-11
2008_004679_2	1.0041609341835411e-13
2008_004707_3	1.1347103658111179e-10
2008_004763_2	0.028327475620932213
2008_004763_3	1.5976550508089854e-07
2008_004783_2	7.193322157354096e-14
2008_004844_2	1.8832688729606386e-09
2008_004844_3	2.2195198822349184e-12
2008_004849_7	2.2475146442972772e-15
2008_004858_3	9.037018505896236e-07
2008_004858_4	8.61783195252864e-10
2008_004858_5	3.984350172340265e-18
2008_004858_6	1.9270568537772768e-17
2008_004899_1	1.5725142576920275e-09
2008_004899_3	6.869054004454203e-13
2008_004917_2	1.739158446536914e-07
2008_004934_10	7.04114400583751e-09
2008_004934_2	0.0033817868987097146
2008_004934_3	1.3193482930987384e-05
2008_004934_4	2.3733286922748324e-14
2008_004934_5	1.9537359199039813e-11
2008_004934_6	5.113499953887822e-06
2008_004934_7	3.335764381710057e-07
2008_004934_8	3.234630793826714e-10
2008_004934_9	1.3900468864187315e-05
2008_004946_2	3.4438140978902496e-08
2008_004976_1	3.746739733574565e-09
2008_004976_11	3.8248363289775046e-08
2008_004976_2	6.363882255750406e-10
2008_004976_3	1.2409699079037882e-18
2008_004983_2	6.488219378280331e-13
2008_004985_1	0.010651066681843008
2008_004991_1	3.269224214041086e-14
2008_004991_2	4.342543770977824e-19
2008_005045_2	7.51405027185807e-06
2008_005055_1	0.016803215275375174
2008_005055_5	2.5628790683927777e-08
2008_005078_2	2.5952275426935863e-15
2008_005090_1	3.33137404748396e-17
2008_005094_2	1.436819271249397e-16
2008_005132_1	6.421413323242016e-15
2008_005132_3	2.0738523176419117e-15
2008_005132_4	1.0775977589391056e-16
2008_005132_5	3.372398813341225e-16
2008_005146_2	0.0026665394729921774
2008_005159_7	2.5456035490187925e-13
2008_005159_8	1.2409699079037882e-18
2008_005168_2	6.015395804175108e-10
2008_005171_3	7.598238950697987e-16
2008_005201_8	1.3386431959873831e-16
2008_005214_10	7.146249410348079e-19
2008_005214_3	3.2217533396706976e-15
2008_005214_4	3.923549731934035e-17
2008_005214_5	3.2825698835789895e-18
2008_005214_6	2.1244808733737177e-17
2008_005214_7	8.789135950916796e-15
2008_005214_8	9.389100269989377e-12
2008_005214_9	1.2432011653591377e-14
2008_005220_2	8.568809175051001e-08
2008_005236_1	1.3836684110782616e-15
2008_005236_2	2.0200626199539797e-14
2008_005250_1	1.1155037177718024e-10
2008_005294_2	2.3245817101178924e-18
2008_005297_2	0.00032618038932639325
2008_005297_3	2.325857452099648e-09
2008_005324_2	8.833807810860782e-19
2008_005336_1	1.9450477409078173e-12
2008_005336_2	1.4638304937512682e-15
2008_005342_1	1.2976718971140321e-18
2008_005342_2	3.0337779810765174e-10
2008_005342_4	4.311616339071522e-10
2008_005342_5	3.4062656788638257e-18
2008_005342_6	2.0200626199539797e-14
2008_005342_7	6.444129002303083e-17
2008_005350_3	7.184825068943901e-11
2008_005350_4	3.5465375729972036e-18
2008_005350_5	9.973878334981255e-19
2008_005400_1	6.378956327656179e-09
2008_005414_2	3.3507234485492205e-08
2008_005414_3	2.094109459522945e-10
2008_005414_4	0.0015286073476480611
2008_005414_5	6.718788034995142e-07
2008_005473_2	4.208829810497824e-10
2008_005473_3	1.0927886345334254e-05
2008_005491_1	8.037822550257744e-11
2008_005491_2	1.24411741731342e-11
2008_005491_3	1.5444037878741265e-10
2008_005491_4	8.701442965395834e-11
2008_005519_5	0.0004736022134410018
2008_005521_1	1.7591430372282026e-07
2008_005521_2	6.1252191745979906e-06
2008_005521_3	3.2084717591973185e-10
2008_005521_6	1.0675591188801443e-07
2008_005526_2	7.28012952651071e-11
2008_005570_1	7.500916269534803e-07
2008_005593_2	2.4665364952371577e-16
2008_005610_2	1.3504480907252688e-06
2008_005639_2	2.1492471990996315e-18
2008_005639_3	2.0737955951491475e-18
2008_005641_1	5.865215507828576e-19
2008_005641_2	2.014424958997357e-18
2008_005641_3	8.694233015441234e-19
2008_005650_12	1.1466773143795057e-15
2008_005719_1	3.103638996441234e-13
2008_005739_1	0.010651066681843008
2008_005794_10	5.832133015980871e-10
2008_005794_11	2.1899343872349594e-09
2008_005794_3	9.121307710045104e-13
2008_005794_4	3.6299046027567914e-14
2008_005817_2	0.0064048343360724866
2008_005856_1	8.097729760580793e-13
2008_005873_1	4.3194172418579593e-07
2008_005873_2	4.314466658523633e-09
2008_005891_3	0.000580865410591854
2008_005897_1	2.8613134012733214e-16
2008_005897_2	3.9742404911564406e-13
2008_005897_3	1.0677831924013104e-16
2008_005897_4	1.2096331143067859e-13
2008_005897_5	1.0826223401410862e-14
2008_005897_6	2.9048972580512325e-07
2008_005897_7	2.905732276170682e-16
2008_005902_3	3.128878952091013e-11
2008_005902_4	6.668962882815618e-16
2008_005902_5	2.2984066977639e-11
2008_005923_2	2.1595287989974553e-06
2008_005923_3	3.426124928365776e-05
2008_005972_5	3.861819368286552e-19
2008_005972_6	3.861819368286552e-19
2008_006004_2	5.742364924610723e-18
2008_006014_1	8.440832394359395e-13
2008_006062_2	8.544077824228857e-16
2008_006111_4	2.5560467889180427e-13
2008_006111_5	1.9530186173103937e-10
2008_006111_6	4.6145941867694256e-09
2008_006133_2	5.270596949829592e-09
2008_006136_3	1.6498488418546394e-14
2008_006136_4	8.725490609985506e-11
2008_006136_5	2.1871698663320267e-12
2008_006136_6	9.207396489146336e-14
2008_006136_7	1.206948697325306e-14
2008_006145_10	5.039028466245677e-13
2008_006145_14	2.456247345499773e-13
2008_006145_15	2.0772905839439408e-10
2008_006145_2	3.872270627695015e-15
2008_006145_3	1.6405407557438967e-13
2008_006158_2	5.634744756096292e-08
2008_006192_3	0.0010931818352951871
2008_006215_2	2.4935217269219843e-12
2008_006220_1	6.906265257266277e-07
2008_006221_1	4.861441429673792e-05
2008_006221_6	7.770040607709911e-08
2008_006224_3	1.8422913733116216e-07
2008_006232_1	1.0211014905233877e-13
2008_006244_1	1.0446641752010523e-17
2008_006244_2	6.607324377720448e-18
2008_006244_3	3.9912077666626705e-13
2008_006249_1	3.2103216417456965e-10
2008_006265_2	2.4425977106531057e-15
2008_006265_3	1.7848237332294306e-18
2008_006271_4	0.0013955071996339366
2008_006289_2	0.0008095370460680384
2008_006289_3	5.583826670471275e-12
2008_006294_2	8.676152002216777e-05
2008_006315_2	1.299346439727966e-17
2008_006331_2	8.833807810860782e-19
2008_006365_2	2.223993104333067e-16
2008_006365_3	3.3497089821030997e-16
2008_006390_2	1.17018808732478e-07
2008_006390_3	4.080800827450368e-19
2008_006390_5	5.571031816641393e-18
2008_006390_7	3.6579377714376015e-10
2008_006390_9	5.787679343332869e-15
2008_006417_2	3.3196871896543506e-14
2008_006433_3	8.301087988898475e-05
2008_006481_1	8.269492274679109e-10
2008_006481_2	5.430153513206176e-17
2008_006483_3	0.0026065950952724386
2008_006496_3	5.9114530322326305e-12
2008_006497_1	0.00017519041396795983
2008_006497_2	1.2271014175103156e-13
2008_006497_3	1.647688295421135e-11
2008_006509_1	9.824139874619029e-15
2008_006509_2	6.604631425755808e-17
2008_006509_3	1.246360056015939e-05
2008_006522_1	2.316130775147857e-15
2008_006585_1	3.730387929072035e-19
2008_006585_2	3.959089022984579e-12
2008_006585_3	7.108088906204993e-12
2008_006585_4	1.0033196088036029e-16
2008_006585_5	5.372687889371137e-12
2008_006606_5	9.322412997082335e-13
2008_006610_1	3.729908699379992e-13
2008_006610_2	6.026599926198428e-17
2008_006624_1	3.8846048346882583e-07
2008_006624_4	0.00027446246241492195
2008_006654_1	1.89320847780321e-09
2008_006691_1	1.1742514969835487e-07
2008_006692_2	3.3356074848946266e-13
2008_006712_2	9.722861703217013e-17
2008_006712_3	6.264281743275493e-16
2008_006719_3	6.027450538164072e-05
2008_006750_2	5.487886969031489e-11
2008_006753_1	1.741370818506611e-11
2008_006753_2	0.0001447404276445179
2008_006802_1	3.5535701165591015e-12
2008_006802_2	2.1206215441306076e-13
2008_006808_5	6.590025368123752e-18
2008_006818_2	3.0387832711242206e-18
2008_006827_2	2.3025271816426143e-08
2008_006827_3	9.021568897103441e-14
2008_006827_9	3.937747999521107e-18
2008_006832_1	6.769585217635425e-14
2008_006832_2	8.652387804806558e-15
2008_006872_5	1.7368172943609037e-10
2008_006902_1	3.479362598211488e-17
2008_006933_5	7.681738902534247e-15
2008_006933_6	5.657478488593348e-19
2008_006950_1	0.003588077100959628
2008_006950_2	1.2576711642857808e-13
2008_006950_3	2.2605525033063745e-12
2008_006960_1	1.3314386323124243e-10
2008_006960_2	2.456247345499773e-13
2008_006961_2	9.423414936516589e-05
2008_006969_2	3.8770478130254607e-10
2008_006992_1	5.615028348469538e-14
2008_006992_2	4.088848364942308e-06
2008_007022_1	1.3026901191113887e-15
2008_007038_3	9.136411063538123e-16
2008_007069_1	4.543497622099496e-18
2008_007069_2	3.508725497417007e-16
2008_007069_20	2.548645607689457e-18
2008_007069_23	1.0290562354130181e-10
2008_007069_24	1.0955530664675404e-17
2008_007069_25	1.5200654713793454e-17
2008_007069_3	4.200785468282954e-08
2008_007069_31	1.8719297778537766e-15
2008_007069_32	3.921516942894783e-08
2008_007069_4	4.861441429673792e-05
2008_007069_5	1.3126163657716883e-15
2008_007069_56	3.163639719732577e-13
2008_007090_2	8.650758195815035e-08
2008_007090_3	4.738654688014284e-10
2008_007090_4	1.0149159076618417e-12
2008_007095_1	2.8238277992991418e-12
2008_007097_10	4.702707691494371e-13
2008_007101_3	2.198542108463148e-08
2008_007101_4	1.79187258218994e-10
2008_007138_4	5.215685665923644e-07
2008_007147_1	4.0458939241430475e-09
2008_007165_2	3.114014908973194e-08
2008_007169_1	0.00961974164592797
2008_007179_1	2.1403306018576244e-05
2008_007179_2	4.0873382236308196e-19
2008_007185_2	0.0004259375356254922
2008_007185_3	5.554882679730043e-06
2008_007197_1	4.154928450041537e-14
2008_007221_11	1.9242245364015323e-11
2008_007221_12	4.1801902690984684e-07
2008_007221_5	2.439436049032788e-12
2008_007221_6	1.7964394516933916e-14
2008_007237_2	6.001205256489636e-07
2008_007237_5	2.346631991709311e-19
2008_007246_10	7.249297890513603e-15
2008_007246_11	1.2893789926206536e-11
2008_007246_12	1.9071900487887813e-16
2008_007246_14	5.114579101841748e-06
2008_007246_15	2.907557432246453e-14
2008_007246_16	4.7832082592322595e-09
2008_007246_6	0.000534582339131466
2008_007246_7	2.5882498128060988e-09
2008_007252_1	1.6621109488039993e-10
2008_007281_4	1.4509002897796038e-15
2008_007281_5	4.1268864771125455e-08
2008_007286_2	0.001102052597801319
2008_007346_1	3.3812042046342497e-19
2008_007356_2	4.2470725984548264e-17
2008_007361_3	6.689361735702476e-19
2008_007361_4	1.065675299336423e-11
2008_007364_1	1.9790650646218147e-12
2008_007364_2	1.8068600818473138e-15
2008_007364_3	2.8442837306056942e-18
2008_007375_1	4.631542851992704e-13
2008_007375_3	2.323950954002101e-11
2008_007375_5	6.027359500006433e-15
2008_007375_6	7.631097661023586e-11
2008_007375_8	2.899543857173438e-12
2008_007382_2	1.3340640826495048e-13
2008_007388_2	2.355540258502957e-09
2008_007388_4	1.0138011886693498e-08
2008_007388_5	2.2338253607936756e-09
2008_007388_6	1.062743758073148e-05
2008_007388_7	5.715154263218463e-09
2008_007388_8	5.05064066453587e-10
